id,time,city,residence_MOM,residence_YOY,residence_FBI,commercial_residence_MOM,commercial_residence_YOY,commercial_residence_FBI,second_hand_MOM,second_hand_YOY,second_hand_FBI
5197,2017年03月,沈阳,101.2,105.1,-,101.2,105.1,-,100.6,101.9,-
5198,2017年03月,平顶山,100.6,103.9,-,100.6,103.9,-,100.2,100.4,-
5199,2017年03月,湛江,100.2,109.9,-,100.2,109.9,-,100.3,104.6,-
5200,2017年03月,武汉,99.9,120.2,-,99.9,120.2,-,101.0,122.0,-
5201,2017年03月,太原,100.5,103.4,-,100.5,103.4,-,100.4,105.4,-
5202,2017年03月,温州,100.5,104.6,-,100.5,104.6,-,100.4,102.7,-
5203,2017年03月,丹东,99.9,100.9,-,99.9,100.9,-,100.3,100.0,-
5204,2017年03月,北京,100.4,119.0,-,100.4,119.0,-,102.2,127.0,-
5205,2017年03月,杭州,100.2,122.8,-,100.2,122.8,-,100.9,119.8,-
5206,2017年03月,烟台,100.6,106.0,-,100.6,106.0,-,100.4,103.6,-
5207,2017年03月,石家庄,100.9,118.6,-,100.9,118.6,-,100.5,116.5,-
5208,2017年03月,北海,100.7,105.0,-,100.7,105.0,-,100.4,102.4,-
5209,2017年03月,惠州,101.1,123.9,-,101.1,123.9,-,101.6,115.6,-
5210,2017年03月,无锡,100.3,131.6,-,100.3,131.6,-,101.8,121.2,-
5211,2017年03月,九江,101.3,113.6,-,101.3,113.6,-,100.6,109.0,-
5212,2017年03月,青岛,100.9,112.9,-,100.9,112.9,-,101.7,112.6,-
5213,2017年03月,锦州,100.4,98.2,-,100.4,98.2,-,100.1,98.1,-
5214,2017年03月,安庆,101.4,109.2,-,101.4,109.2,-,100.8,108.8,-
5215,2017年03月,南京,99.9,127.4,-,99.8,127.4,-,99.7,126.0,-
5216,2017年03月,南充,101.3,103.5,-,101.3,103.5,-,100.6,103.5,-
5217,2017年03月,韶关,101.8,109.5,-,101.8,109.5,-,101.6,103.3,-
5218,2017年03月,襄樊,100.4,103.5,-,100.4,103.5,-,100.5,102.1,-
5219,2017年03月,郑州,100.3,125.0,-,100.3,125.0,-,100.5,126.1,-
5220,2017年03月,宜昌,101.0,107.2,-,101.0,107.2,-,100.7,104.0,-
5221,2017年03月,海口,102.6,109.6,-,102.6,109.6,-,101.0,104.6,-
5222,2017年03月,哈尔滨,100.7,103.1,-,100.7,103.1,-,100.2,100.4,-
5223,2017年03月,济南,100.6,118.1,-,100.6,118.1,-,101.3,116.3,-
5224,2017年03月,天津,100.2,120.5,-,100.2,120.5,-,101.6,121.9,-
5225,2017年03月,合肥,100.1,134.5,-,100.1,134.5,-,100.0,124.9,-
5226,2017年03月,成都,99.4,103.9,-,99.3,103.9,-,100.9,106.2,-
5227,2017年03月,乌鲁木齐,100.2,99.9,-,100.3,99.9,-,99.9,99.1,-
5228,2017年03月,洛阳,101.3,106.5,-,101.4,106.5,-,100.3,103.4,-
5229,2017年03月,大连,100.6,103.8,-,100.6,103.8,-,100.4,102.2,-
5230,2017年03月,金华,101.2,108.0,-,101.2,108.0,-,100.7,105.2,-
5231,2017年03月,昆明,100.7,105.5,-,100.7,105.5,-,100.9,101.9,-
5232,2017年03月,西宁,100.2,102.8,-,100.2,102.8,-,100.1,99.9,-
5233,2017年03月,重庆,101.1,108.9,-,101.1,108.9,-,100.8,105.6,-
5234,2017年03月,唐山,100.9,104.2,-,100.9,104.2,-,100.5,103.2,-
5235,2017年03月,秦皇岛,100.7,107.6,-,100.7,107.6,-,101.5,107.0,-
5236,2017年03月,深圳,99.7,109.1,-,99.7,109.1,-,100.3,103.9,-
5237,2017年03月,泸州,100.5,104.0,-,100.5,104.0,-,100.4,103.2,-
5238,2017年03月,蚌埠,100.3,110.2,-,100.3,110.2,-,100.6,106.9,-
5239,2017年03月,南宁,101.1,110.6,-,101.2,110.6,-,100.6,106.8,-
5240,2017年03月,宁波,100.8,109.9,-,100.8,109.9,-,100.7,107.6,-
5241,2017年03月,兰州,100.5,103.6,-,100.5,103.6,-,100.2,101.1,-
5242,2017年03月,银川,100.1,102.2,-,100.1,102.2,-,100.0,99.7,-
5243,2017年03月,三亚,102.3,110.2,-,102.3,110.2,-,101.3,104.6,-
5244,2017年03月,遵义,100.3,102.2,-,100.3,102.2,-,100.5,103.4,-
5245,2017年03月,扬州,101.4,112.3,-,101.4,112.3,-,101.2,108.2,-
5246,2017年03月,贵阳,101.2,106.3,-,101.3,106.3,-,100.4,102.5,-
5247,2017年03月,牡丹江,100.6,100.5,-,100.6,100.5,-,100.2,100.3,-
5248,2017年03月,赣州,100.2,113.6,-,100.2,113.6,-,100.3,111.4,-
5249,2017年03月,徐州,100.5,109.9,-,100.6,109.9,-,100.2,105.5,-
5250,2017年03月,广州,102.5,122.7,-,102.5,122.7,-,103.3,127.8,-
5251,2017年04月,泉州,99.6,108.5,-,99.6,108.5,-,101.2,110.2,-
5252,2017年04月,厦门,100.0,125.5,-,100.0,125.5,-,99.3,125.5,-
5253,2017年04月,福州,99.8,117.4,-,99.8,117.4,-,100.9,116.5,-
5254,2017年04月,西安,101.5,110.7,-,101.6,110.7,-,101.3,102.3,-
5255,2017年04月,长春,100.9,105.4,-,101.0,105.4,-,100.6,102.8,-
5256,2017年04月,上海,99.9,113.2,-,99.8,113.2,-,100.8,114.2,-
5257,2017年04月,长沙,100.8,118.2,-,100.8,118.2,-,104.3,119.9,-
5258,2017年04月,南昌,100.7,112.5,-,100.7,112.5,-,100.8,111.5,-
5259,2017年04月,吉林,100.7,103.4,-,100.7,103.4,-,100.4,102.7,-
5260,2017年04月,包头,100.6,101.0,-,100.6,101.0,-,100.5,101.2,-
5261,2017年04月,呼和浩特,100.5,101.4,-,100.5,101.4,-,100.0,99.2,-
5262,2017年04月,岳阳,100.6,106.8,-,100.7,106.8,-,100.5,103.6,-
5263,2017年04月,桂林,101.3,105.9,-,101.3,105.9,-,100.4,99.0,-
5264,2017年04月,济宁,101.0,103.7,-,101.0,103.7,-,100.7,103.0,-
5265,2017年04月,常德,100.4,105.0,-,100.4,105.0,-,100.3,103.2,-
5266,2017年04月,大理,100.6,104.0,-,100.6,104.0,-,100.2,99.4,-
5267,2017年04月,沈阳,101.8,106.1,-,101.8,106.1,-,101.1,102.5,-
5268,2017年04月,平顶山,101.2,105.1,-,101.3,105.1,-,100.8,101.3,-
5269,2017年04月,湛江,101.0,110.6,-,101.0,110.6,-,101.1,105.8,-
5270,2017年04月,武汉,100.4,118.3,-,100.4,118.3,-,101.1,122.1,-
5271,2017年04月,太原,101.3,104.9,-,101.3,104.9,-,100.9,106.5,-
5272,2017年04月,温州,101.3,105.6,-,101.4,105.6,-,101.0,103.4,-
5273,2017年04月,丹东,100.1,100.7,-,100.1,100.7,-,100.2,100.2,-
5274,2017年04月,北京,100.2,116.0,-,100.2,116.0,-,100.0,122.5,-
5275,2017年04月,杭州,100.0,119.3,-,100.0,119.3,-,100.7,118.5,-
5276,2017年04月,烟台,100.7,106.3,-,100.7,106.3,-,100.9,104.3,-
5277,2017年04月,石家庄,100.1,117.6,-,100.1,117.6,-,100.3,114.0,-
5278,2017年04月,北海,101.9,106.6,-,101.9,106.6,-,101.5,104.0,-
5279,2017年04月,惠州,100.6,120.6,-,100.6,120.6,-,101.2,115.8,-
5280,2017年04月,无锡,100.1,128.2,-,100.1,128.2,-,102.1,122.3,-
5281,2017年04月,九江,101.1,113.7,-,101.1,113.7,-,100.4,108.5,-
5282,2017年04月,青岛,100.3,111.9,-,100.3,111.9,-,101.3,113.8,-
5283,2017年04月,锦州,100.3,98.9,-,100.3,98.9,-,99.9,98.4,-
5284,2017年04月,安庆,101.1,109.8,-,101.1,109.8,-,101.5,110.1,-
5285,2017年04月,南京,99.7,122.1,-,99.7,122.1,-,99.8,121.5,-
5286,2017年04月,南充,100.9,103.9,-,101.0,103.9,-,100.4,103.5,-
5287,2017年04月,韶关,101.6,110.5,-,101.6,110.5,-,101.1,104.2,-
5288,2017年04月,襄樊,100.9,104.4,-,100.9,104.4,-,100.7,102.8,-
5289,2017年04月,郑州,100.1,123.6,-,100.1,123.6,-,100.6,125.4,-
5290,2017年04月,宜昌,102.1,109.1,-,102.1,109.1,-,101.3,105.2,-
5291,2017年04月,海口,99.6,108.7,-,99.6,108.7,-,100.0,104.5,-
5292,2017年04月,哈尔滨,100.5,103.8,-,100.5,103.8,-,100.3,100.7,-
5293,2017年04月,济南,100.4,117.3,-,100.4,117.3,-,101.0,117.0,-
5294,2017年04月,天津,99.9,117.3,-,99.9,117.3,-,101.0,119.9,-
5295,2017年04月,合肥,100.0,127.2,-,99.9,127.2,-,99.8,116.7,-
5296,2017年04月,成都,100.0,103.3,-,100.0,103.3,-,100.5,106.5,-
5297,2017年04月,乌鲁木齐,100.4,100.2,-,100.5,100.2,-,100.4,99.6,-
5298,2017年04月,洛阳,100.8,106.8,-,100.9,106.8,-,100.6,103.8,-
5299,2017年04月,大连,101.1,104.1,-,101.1,104.1,-,100.7,102.4,-
5300,2017年04月,金华,101.7,109.4,-,101.7,109.4,-,101.4,106.4,-
5301,2017年04月,昆明,101.6,106.3,-,101.6,106.3,-,100.8,102.2,-
5302,2017年04月,西宁,100.3,102.6,-,100.3,102.6,-,100.2,100.0,-
5303,2017年04月,重庆,101.4,109.9,-,101.4,109.9,-,101.0,106.2,-
5304,2017年04月,唐山,102.2,106.6,-,102.3,106.6,-,101.1,104.4,-
5305,2017年04月,秦皇岛,101.0,108.4,-,101.1,108.4,-,101.3,108.1,-
5306,2017年04月,深圳,100.0,106.6,-,100.0,106.6,-,100.8,105.1,-
5307,2017年04月,泸州,100.4,103.9,-,100.4,103.9,-,100.2,102.8,-
5308,2017年04月,蚌埠,102.2,111.7,-,102.2,111.7,-,101.2,107.7,-
5309,2017年04月,南宁,101.0,110.4,-,101.1,110.4,-,100.8,107.0,-
5310,2017年04月,宁波,100.9,109.7,-,100.9,109.7,-,100.8,107.9,-
5311,2017年04月,兰州,100.4,103.6,-,100.4,103.6,-,100.5,101.3,-
5312,2017年04月,银川,100.2,101.7,-,100.2,101.7,-,100.1,99.7,-
5313,2017年04月,三亚,98.8,109.0,-,98.8,109.0,-,99.9,104.6,-
5314,2017年04月,遵义,100.7,102.8,-,100.7,102.8,-,100.3,103.6,-
5315,2017年04月,扬州,101.7,113.7,-,101.7,113.7,-,101.2,109.5,-
5316,2017年04月,贵阳,101.5,107.2,-,101.5,107.2,-,100.9,103.3,-
5317,2017年04月,牡丹江,100.7,101.1,-,100.8,101.1,-,100.5,100.7,-
5318,2017年04月,赣州,100.4,112.6,-,100.4,112.6,-,100.0,110.6,-
5319,2017年04月,徐州,101.2,110.2,-,101.3,110.2,-,100.8,105.8,-
5320,2017年04月,广州,101.4,121.6,-,101.4,121.6,-,101.0,125.9,-
5321,2017年05月,泉州,99.8,108.4,-,99.8,108.4,-,100.8,111.3,-
5322,2017年05月,厦门,100.3,119.4,-,100.3,119.4,-,99.7,117.7,-
5323,2017年05月,福州,100.0,115.5,-,100.0,115.5,-,100.7,116.5,-
5324,2017年05月,西安,101.7,111.9,-,101.8,111.9,-,101.4,104.1,-
5325,2017年05月,长春,101.1,106.1,-,101.1,106.1,-,100.4,103.1,-
5326,2017年05月,上海,100.0,111.0,-,100.0,111.0,-,100.0,112.6,-
5327,2017年05月,长沙,100.9,118.4,-,100.9,118.4,-,100.8,120.7,-
5328,2017年05月,南昌,101.0,112.0,-,101.0,112.0,-,100.6,110.6,-
5329,2017年05月,吉林,100.9,104.4,-,100.9,104.4,-,100.5,103.0,-
5330,2017年05月,包头,100.5,101.5,-,100.5,101.5,-,100.2,101.9,-
5331,2017年05月,呼和浩特,100.4,101.7,-,100.4,101.7,-,100.1,99.3,-
5332,2017年05月,岳阳,101.0,107.9,-,101.1,107.9,-,100.6,104.1,-
5333,2017年05月,桂林,100.8,106.8,-,100.8,106.8,-,100.3,99.6,-
5334,2017年05月,济宁,101.7,105.4,-,101.7,105.4,-,100.8,103.9,-
5335,2017年05月,常德,101.4,106.7,-,101.5,106.7,-,100.7,103.8,-
5336,2017年05月,大理,100.3,103.7,-,100.3,103.7,-,100.1,99.2,-
5337,2017年05月,沈阳,101.9,107.6,-,101.9,107.6,-,101.0,103.4,-
5338,2017年05月,平顶山,100.6,105.6,-,100.6,105.6,-,100.6,102.0,-
5339,2017年05月,湛江,102.6,112.6,-,102.6,112.6,-,101.4,107.1,-
5340,2017年05月,武汉,100.2,116.0,-,100.2,116.0,-,101.0,121.5,-
5341,2017年05月,太原,100.9,105.8,-,100.9,105.8,-,100.6,107.3,-
5342,2017年05月,温州,101.4,106.9,-,101.5,106.9,-,101.2,104.8,-
5343,2017年05月,丹东,100.0,100.3,-,100.0,100.3,-,100.3,100.6,-
5344,2017年05月,北京,100.0,113.5,-,100.0,113.5,-,99.1,118.8,-
5345,2017年05月,杭州,99.7,116.2,-,99.7,116.2,-,100.8,117.9,-
5346,2017年05月,烟台,101.2,107.0,-,101.2,107.0,-,101.0,105.1,-
5347,2017年05月,石家庄,100.0,116.4,-,100.0,116.4,-,99.9,111.7,-
5348,2017年05月,北海,103.2,110.0,-,103.2,110.0,-,102.3,105.9,-
5349,2017年05月,惠州,100.8,117.8,-,100.8,117.8,-,101.0,114.9,-
5350,2017年05月,无锡,100.2,126.4,-,100.2,126.4,-,101.4,123.6,-
5351,2017年05月,九江,101.6,114.6,-,101.7,114.6,-,100.6,109.2,-
5352,2017年05月,青岛,100.4,111.4,-,100.4,111.4,-,101.0,114.7,-
5353,2017年05月,锦州,100.1,99.4,-,100.1,99.4,-,100.1,98.5,-
5354,2017年05月,安庆,100.2,109.6,-,100.2,109.6,-,100.9,110.9,-
5355,2017年05月,南京,99.8,117.3,-,99.8,117.3,-,100.0,118.1,-
5356,2017年05月,南充,100.7,104.2,-,100.7,104.2,-,100.6,103.9,-
5357,2017年05月,韶关,101.1,111.2,-,101.1,111.2,-,100.5,104.7,-
5358,2017年05月,襄樊,100.8,104.7,-,100.8,104.7,-,100.5,103.3,-
5359,2017年05月,郑州,99.9,121.8,-,99.9,121.8,-,100.2,124.0,-
5360,2017年05月,宜昌,101.6,110.5,-,101.7,110.5,-,101.4,106.5,-
5361,2017年05月,海口,99.4,107.4,-,99.4,107.4,-,100.1,104.4,-
5362,2017年05月,哈尔滨,102.0,105.5,-,102.0,105.5,-,100.8,101.5,-
5363,2017年05月,济南,100.5,116.7,-,100.5,116.7,-,100.6,117.2,-
5364,2017年05月,天津,100.1,114.7,-,100.1,114.7,-,99.6,117.1,-
5365,2017年05月,合肥,99.8,120.9,-,99.8,120.9,-,99.9,111.7,-
5366,2017年05月,成都,99.9,102.9,-,99.9,102.9,-,100.1,106.3,-
5367,2017年05月,乌鲁木齐,100.5,100.2,-,100.6,100.2,-,100.8,100.5,-
5368,2017年05月,洛阳,101.3,107.9,-,101.3,107.9,-,100.7,104.3,-
5369,2017年05月,大连,101.0,104.6,-,101.0,104.6,-,100.9,103.2,-
5370,2017年05月,金华,101.3,110.5,-,101.3,110.5,-,100.9,106.9,-
5371,2017年05月,昆明,100.6,106.5,-,100.6,106.5,-,100.7,102.3,-
5372,2017年05月,西宁,100.5,102.8,-,100.5,102.8,-,100.0,100.3,-
5373,2017年05月,重庆,100.8,110.2,-,100.8,110.2,-,100.9,106.8,-
5374,2017年05月,唐山,100.4,106.6,-,100.4,106.6,-,100.1,104.4,-
5375,2017年05月,秦皇岛,100.9,109.3,-,101.0,109.3,-,99.8,107.4,-
5376,2017年05月,深圳,99.4,105.4,-,99.4,105.4,-,100.3,105.4,-
5377,2017年05月,泸州,100.2,103.6,-,100.2,103.6,-,100.3,102.9,-
5378,2017年05月,蚌埠,103.4,114.7,-,103.4,114.7,-,101.8,109.3,-
5379,2017年05月,南宁,101.1,110.8,-,101.2,110.8,-,100.9,107.6,-
5380,2017年05月,宁波,101.2,109.6,-,101.2,109.6,-,101.1,108.2,-
5381,2017年05月,兰州,100.7,103.9,-,100.7,103.9,-,100.6,101.8,-
5382,2017年05月,银川,100.4,101.5,-,100.4,101.5,-,100.2,99.8,-
5383,2017年05月,三亚,99.8,108.3,-,99.8,108.3,-,99.5,104.4,-
5384,2017年05月,遵义,100.1,102.7,-,100.2,102.7,-,100.5,103.9,-
5385,2017年05月,扬州,101.5,114.8,-,101.5,114.8,-,100.9,110.3,-
5386,2017年05月,贵阳,100.9,107.7,-,100.9,107.7,-,100.5,103.8,-
5387,2017年05月,牡丹江,100.6,102.2,-,100.6,102.2,-,100.3,101.1,-
5388,2017年05月,赣州,100.2,112.3,-,100.2,112.3,-,100.3,110.5,-
5389,2017年05月,徐州,101.6,111.2,-,101.6,111.2,-,101.1,106.8,-
5390,2017年05月,广州,100.9,119.4,-,100.9,119.4,-,100.5,124.1,-
5391,2017年06月,泉州,100.7,109.4,-,100.7,109.4,-,100.6,112.1,-
5392,2017年06月,厦门,100.4,114.5,-,100.4,114.5,-,99.6,112.5,-
5393,2017年06月,福州,99.9,114.0,-,99.9,114.0,-,100.8,116.9,-
5394,2017年06月,西安,101.5,113.1,-,101.7,113.1,-,101.6,105.7,-
5395,2017年06月,长春,100.9,106.9,-,100.9,106.9,-,100.7,103.7,-
5396,2017年06月,上海,99.8,108.6,-,99.8,108.6,-,99.9,110.0,-
5397,2017年06月,长沙,100.2,118.1,-,100.2,118.1,-,100.4,120.8,-
5398,2017年06月,南昌,100.1,110.8,-,100.1,110.8,-,100.7,109.8,-
5399,2017年06月,吉林,100.6,104.6,-,100.6,104.6,-,100.3,103.2,-
5400,2017年06月,包头,100.2,102.0,-,100.3,102.0,-,100.4,102.3,-
5401,2017年06月,呼和浩特,100.3,101.9,-,100.3,101.9,-,100.2,99.8,-
5402,2017年06月,岳阳,101.2,109.0,-,101.3,109.0,-,100.7,104.7,-
5403,2017年06月,桂林,101.0,107.5,-,101.0,107.5,-,100.7,100.2,-
5404,2017年06月,济宁,101.3,106.7,-,101.3,106.7,-,101.0,105.0,-
5405,2017年06月,常德,101.6,108.3,-,101.6,108.3,-,100.9,104.4,-
5406,2017年06月,大理,100.6,103.6,-,100.6,103.6,-,100.4,99.8,-
5407,2017年06月,沈阳,101.6,109.0,-,101.6,109.0,-,101.1,104.4,-
5408,2017年06月,平顶山,100.9,106.3,-,100.9,106.3,-,100.5,102.6,-
5409,2017年06月,湛江,100.6,111.7,-,100.6,111.7,-,100.8,107.8,-
5410,2017年06月,武汉,100.3,114.2,-,100.3,114.2,-,101.3,120.8,-
5411,2017年06月,太原,101.1,106.4,-,101.2,106.4,-,100.8,107.4,-
5412,2017年06月,温州,100.9,107.7,-,100.9,107.7,-,101.6,106.3,-
5413,2017年06月,丹东,100.3,100.5,-,100.3,100.5,-,100.1,100.9,-
5414,2017年06月,北京,99.6,110.7,-,99.6,110.7,-,98.9,115.8,-
5415,2017年06月,杭州,100.2,114.5,-,100.2,114.5,-,100.7,117.4,-
5416,2017年06月,烟台,101.1,107.6,-,101.1,107.6,-,100.8,105.8,-
5417,2017年06月,石家庄,100.5,115.8,-,100.5,115.8,-,99.8,109.2,-
5418,2017年06月,北海,102.1,112.5,-,102.1,112.5,-,101.6,107.8,-
5419,2017年06月,惠州,100.5,115.5,-,100.5,115.5,-,100.6,114.7,-
5420,2017年06月,无锡,99.7,122.8,-,99.7,122.8,-,101.5,124.6,-
5421,2017年06月,九江,100.8,114.8,-,100.8,114.8,-,100.9,108.8,-
5422,2017年06月,青岛,100.3,111.2,-,100.3,111.2,-,100.9,115.6,-
5423,2017年06月,锦州,100.4,100.2,-,100.4,100.2,-,100.2,99.0,-
5424,2017年06月,安庆,100.3,109.4,-,100.3,109.4,-,100.4,111.2,-
5425,2017年06月,南京,100.0,113.0,-,100.0,113.0,-,100.6,116.5,-
5426,2017年06月,南充,101.4,105.2,-,101.4,105.2,-,100.8,104.6,-
5427,2017年06月,韶关,100.4,111.6,-,100.4,111.6,-,100.6,105.9,-
5428,2017年06月,襄樊,101.9,106.8,-,102.0,106.8,-,100.8,104.1,-
5429,2017年06月,郑州,100.0,119.9,-,100.0,119.9,-,100.3,122.6,-
5430,2017年06月,宜昌,101.4,111.5,-,101.4,111.5,-,101.1,107.6,-
5431,2017年06月,海口,101.2,108.5,-,101.2,108.5,-,100.4,104.7,-
5432,2017年06月,哈尔滨,101.6,106.7,-,101.6,106.7,-,101.4,103.0,-
5433,2017年06月,济南,100.2,115.9,-,100.2,115.9,-,100.8,117.3,-
5434,2017年06月,天津,100.0,112.3,-,100.0,112.3,-,99.1,115.0,-
5435,2017年06月,合肥,100.1,115.4,-,100.1,115.4,-,99.6,107.6,-
5436,2017年06月,成都,99.8,102.0,-,99.8,102.0,-,100.0,106.0,-
5437,2017年06月,乌鲁木齐,100.4,100.8,-,100.4,100.8,-,100.6,101.4,-
5438,2017年06月,洛阳,102.3,110.2,-,102.4,110.2,-,100.9,105.1,-
5439,2017年06月,大连,100.5,104.8,-,100.5,104.8,-,100.6,103.3,-
5440,2017年06月,金华,101.0,111.6,-,101.0,111.6,-,100.7,107.5,-
5441,2017年06月,昆明,100.7,107.3,-,100.7,107.3,-,100.5,103.1,-
5442,2017年06月,西宁,100.3,103.1,-,100.4,103.1,-,100.3,100.6,-
5443,2017年06月,重庆,101.5,112.0,-,101.6,112.0,-,101.3,108.1,-
5444,2017年06月,唐山,100.8,107.9,-,100.9,107.9,-,100.7,105.1,-
5445,2017年06月,秦皇岛,100.1,109.0,-,100.2,109.0,-,99.9,107.0,-
5446,2017年06月,深圳,100.0,102.7,-,100.0,102.7,-,99.7,104.3,-
5447,2017年06月,泸州,100.9,104.2,-,100.9,104.2,-,100.5,103.3,-
5448,2017年06月,蚌埠,102.0,116.7,-,102.1,116.7,-,101.9,111.2,-
5449,2017年06月,南宁,100.9,111.2,-,101.0,111.2,-,101.7,109.4,-
5450,2017年06月,宁波,100.9,109.9,-,100.9,109.9,-,101.2,109.2,-
5451,2017年06月,兰州,100.8,104.4,-,100.8,104.4,-,100.4,102.1,-
5452,2017年06月,银川,100.5,102.1,-,100.5,102.1,-,100.1,100.0,-
5453,2017年06月,三亚,99.2,107.7,-,99.2,107.7,-,99.3,103.6,-
5454,2017年06月,遵义,100.7,103.4,-,100.7,103.4,-,100.3,104.0,-
5455,2017年06月,扬州,100.9,115.5,-,100.9,115.5,-,100.5,110.9,-
5456,2017年06月,贵阳,100.6,108.4,-,100.6,108.4,-,100.4,104.1,-
5457,2017年06月,牡丹江,100.1,102.6,-,100.2,102.6,-,100.6,101.8,-
5458,2017年06月,赣州,100.4,112.6,-,100.5,112.6,-,100.4,110.8,-
5459,2017年06月,徐州,101.7,112.8,-,101.8,112.8,-,101.3,108.0,-
5460,2017年06月,广州,100.5,117.8,-,100.5,117.8,-,100.8,123.2,-
5461,2017年07月,泉州,99.8,108.6,-,99.8,108.6,-,100.0,111.8,-
5462,2017年07月,厦门,100.2,109.8,-,100.2,109.8,-,99.7,109.5,-
5463,2017年07月,福州,99.8,111.9,-,99.8,111.9,-,100.2,115.9,-
5464,2017年07月,西安,101.0,113.8,-,101.1,113.8,-,100.8,106.6,-
5465,2017年07月,长春,100.8,107.6,-,100.8,107.6,-,100.3,104.2,-
5466,2017年07月,上海,100.0,107.3,-,100.0,107.3,-,99.6,107.4,-
5467,2017年07月,长沙,100.7,117.9,-,100.7,117.9,-,100.0,120.5,-
5468,2017年07月,南昌,100.4,109.4,-,100.4,109.4,-,100.3,108.7,-
5469,2017年07月,吉林,100.9,105.6,-,100.9,105.6,-,100.1,103.2,-
5470,2017年07月,包头,100.4,102.8,-,100.4,102.8,-,100.1,102.6,-
5471,2017年07月,呼和浩特,100.9,102.8,-,100.9,102.8,-,100.4,100.2,-
5472,2017年07月,岳阳,100.9,109.5,-,100.9,109.5,-,100.5,105.0,-
5473,2017年07月,桂林,101.2,108.9,-,101.2,108.9,-,100.5,100.7,-
5474,2017年07月,济宁,100.8,108.0,-,100.8,108.0,-,100.9,105.8,-
5475,2017年07月,常德,101.1,109.3,-,101.1,109.3,-,100.6,104.6,-
5476,2017年07月,大理,100.2,103.6,-,100.2,103.6,-,100.0,99.6,-
5477,2017年07月,沈阳,100.8,109.8,-,100.8,109.8,-,101.0,105.4,-
5478,2017年07月,平顶山,100.5,106.9,-,100.5,106.9,-,100.9,103.5,-
5479,2017年07月,湛江,100.9,111.7,-,100.9,111.7,-,100.7,108.3,-
5480,2017年07月,武汉,100.2,112.1,-,100.2,112.1,-,101.1,119.6,-
5481,2017年07月,太原,100.4,106.9,-,100.4,106.9,-,100.5,107.1,-
5482,2017年07月,温州,101.0,108.5,-,101.0,108.5,-,100.6,106.8,-
5483,2017年07月,丹东,100.5,101.4,-,100.5,101.4,-,100.3,101.1,-
5484,2017年07月,北京,99.9,108.9,-,99.9,108.9,-,99.2,113.1,-
5485,2017年07月,杭州,100.0,111.8,-,100.0,111.8,-,100.8,115.8,-
5486,2017年07月,烟台,100.9,108.1,-,100.9,108.1,-,100.8,106.5,-
5487,2017年07月,石家庄,100.3,113.1,-,100.3,113.1,-,99.5,106.5,-
5488,2017年07月,北海,101.5,114.0,-,101.5,114.0,-,100.9,108.7,-
5489,2017年07月,惠州,100.0,113.6,-,100.0,113.6,-,100.3,113.7,-
5490,2017年07月,无锡,100.0,119.6,-,100.0,119.6,-,100.5,124.1,-
5491,2017年07月,九江,100.7,114.4,-,100.7,114.4,-,100.6,108.8,-
5492,2017年07月,青岛,100.3,110.9,-,100.4,110.9,-,100.8,116.1,-
5493,2017年07月,锦州,100.1,101.0,-,100.1,101.0,-,99.9,99.3,-
5494,2017年07月,安庆,99.7,108.1,-,99.7,108.1,-,100.9,111.4,-
5495,2017年07月,南京,99.9,109.2,-,99.9,109.2,-,99.8,112.9,-
5496,2017年07月,南充,100.4,106.0,-,100.4,106.0,-,100.5,104.8,-
5497,2017年07月,韶关,101.3,114.4,-,101.3,114.4,-,100.8,107.0,-
5498,2017年07月,襄樊,100.6,107.3,-,100.6,107.3,-,100.4,104.4,-
5499,2017年07月,郑州,99.9,117.5,-,99.9,117.5,-,100.0,121.0,-
5500,2017年07月,宜昌,100.0,111.3,-,100.0,111.3,-,99.9,107.5,-
5501,2017年07月,海口,100.7,108.4,-,100.7,108.4,-,99.8,104.3,-
5502,2017年07月,哈尔滨,100.6,107.5,-,100.6,107.5,-,100.4,103.6,-
5503,2017年07月,济南,100.1,115.1,-,100.1,115.1,-,99.8,116.5,-
5504,2017年07月,天津,99.8,109.7,-,99.8,109.7,-,99.4,111.9,-
5505,2017年07月,合肥,100.3,111.0,-,100.3,111.0,-,100.5,104.7,-
5506,2017年07月,成都,99.9,101.0,-,99.9,101.0,-,100.4,106.1,-
5507,2017年07月,乌鲁木齐,100.3,101.1,-,100.3,101.1,-,101.3,103.0,-
5508,2017年07月,洛阳,100.7,110.7,-,100.7,110.7,-,100.2,105.1,-
5509,2017年07月,大连,100.9,106.4,-,100.9,106.4,-,100.3,103.9,-
5510,2017年07月,金华,101.3,113.0,-,101.3,113.0,-,100.4,107.8,-
5511,2017年07月,昆明,100.6,107.7,-,100.6,107.7,-,100.3,103.4,-
5512,2017年07月,西宁,100.2,103.3,-,100.2,103.3,-,100.1,100.9,-
5513,2017年07月,重庆,100.9,112.8,-,100.9,112.8,-,101.1,108.9,-
5514,2017年07月,唐山,100.2,107.6,-,100.2,107.6,-,100.2,105.4,-
5515,2017年07月,秦皇岛,100.7,109.7,-,100.8,109.7,-,100.3,107.4,-
5516,2017年07月,深圳,99.8,100.5,-,99.8,100.5,-,100.6,103.1,-
5517,2017年07月,泸州,100.3,104.2,-,100.3,104.2,-,100.2,103.3,-
5518,2017年07月,蚌埠,101.2,117.0,-,101.2,117.0,-,100.6,111.2,-
5519,2017年07月,南宁,101.2,111.8,-,101.3,111.8,-,101.4,110.9,-
