id,name,level,hot,num,price,area,province,city,longitude,latitude
5780,显通寺,,0.0,2,188.0,山西·忻州·五台山,山西,忻州,112.734174,38.416663
5781,恒富温泉水世界,,0.0,47,40.0,山西·临汾·洪洞县,山西,临汾,111.518976,36.088005
5782,汾河二库,,0.72,31,2.5,山西·太原·尖草坪区,山西,太原,113.553261,36.056320
5783,神潭大峡谷,,0.0,94,45.0,山西·运城·永济市,山西,运城,114.569115,28.956404
5784,双林寺,4A景区,0.76,2,0.1,山西·晋中·平遥县,山西,晋中,112.131866,37.170864
5785,蟒河生态旅游区,4A景区,0.78,42,70.0,山西·晋城·阳城县,山西,晋城,112.443100,35.380924
5786,五女山,4A景区,0.82,50,70.0,辽宁·本溪·桓仁县,辽宁,本溪,125.419144,41.329170
5787,蒲石河森林公园,,0.0,278,62.0,辽宁·丹东·凤城市,辽宁,丹东,124.290489,41.014408
5788,辰憬高尔夫俱乐部,,0.0,59,228.0,山西·太原·尖草坪区,山西,太原,112.548879,37.870590
5789,万荣西滩,,0.0,0,0.0,山西·运城·万荣县,山西,运城,110.847769,35.418161
5790,释迦塔,,0.0,98,0.1,山西·运城·万固寺,山西,运城,111.007528,35.026412
5791,丹东天沐君澜温泉度假酒店,,0.0,10,102.0,辽宁·丹东·凤城市,辽宁,丹东,124.305760,40.415080
5792,皇家海洋乐园,4A景区,0.92,76,115.0,辽宁·抚顺·望花区,辽宁,抚顺,114.006699,33.388630
5793,五龙山,4A景区,0.72,40,50.0,辽宁·丹东·振安区,辽宁,丹东,124.354706,40.000499
5794,九龙温泉度假村,,0.0,74,87.0,山西·大同·阳高县,山西,大同,113.300129,40.076762
5795,沈阳普缔雅汤泉,,0.0,6,69.0,辽宁·沈阳·沈河区,辽宁,沈阳,123.431474,41.805698
5796,九龙壁,,0.74,79,368.0,山西·大同·大同县,山西,大同,113.300129,40.076762
5797,盘锦红海湿地温泉乐园,,0.0,68,149.0,辽宁·盘锦·大洼县,辽宁,盘锦,122.063100,41.143588
5798,汤河沐汤泉,,0.0,41,39.0,辽宁·沈阳·东陵区,辽宁,沈阳,123.431474,41.805698
5799,沈阳老龙口酒博物馆,3A景区,0.0,48,12.0,辽宁·沈阳·大东区,辽宁,沈阳,123.479704,41.806525
5800,长白山,5A景区,1.0,86,60.0,吉林·延边·安图县,吉林,延边,127.282987,42.343208
5801,朝阳凤凰山,4A景区,1.0,42,62.0,辽宁·朝阳·双塔区,辽宁,朝阳,120.514019,41.535940
5802,大连贝壳博物馆,,0.74,30,65.4,辽宁·大连·沙河口区,辽宁,大连,121.589800,38.877905
5803,本溪汤沟枫述温泉,,0.0,2,88.0,辽宁·本溪·本溪县,辽宁,本溪,124.202441,41.082740
5804,玉佛苑,4A景区,1.0,10,55.1,辽宁·鞍山·玉佛山,辽宁,鞍山,89.172112,44.000095
5805,聚龙温泉群,,0.0,14,240.0,吉林·延边·安图县,吉林,延边,129.508946,42.891253
5806,红旗村,3A景区,0.7,46,798.0,吉林·延边·安图县,吉林,延边,129.508946,42.891253
5807,当当城儿童职业体验馆,,0.0,6,168.0,吉林·长春·朝阳区,吉林,长春,88.057617,29.070007
5808,长白山清枫丽舍温泉,,0.0,64,58.0,吉林·白山·抚松县,吉林,白山,127.282987,42.343208
5809,汾河公园,,0.72,31,4.8,山西·太原·古交,山西,太原,112.165390,37.915226
5810,平遥民居,,0.7,95,55.0,山西·晋中·平遥古城,山西,晋中,112.182200,37.180500
5811,千朝浪屿水世界,,0.0,81,74.0,山西·晋中·祁县,山西,晋中,112.752694,37.687024
5812,榆次老城,,0.72,10,30.0,山西·晋中·榆次区,山西,晋中,112.749962,37.676932
5813,太原龙隐温泉,,0.0,4,55.0,山西·太原·万柏林区,山西,太原,112.548879,37.870590
5814,恒山,4A景区,0.76,98,47.0,山西·大同·浑源县,山西,大同,113.300129,40.076762
5815,老边沟风景区,,0.0,286,70.0,辽宁·本溪·本溪县,辽宁,本溪,123.766485,41.294175
5816,大连圣亚海洋世界,4A景区,0.82,906,99.0,辽宁·大连·沙河口区,辽宁,大连,121.571673,38.879556
5817,沁水历山国家原始森林公园,4A景区,0.0,2,71.6,山西·晋城·沁水县,山西,晋城,112.021259,35.442311
5818,舜王坪,4A景区,0.0,0,0.0,山西·运城·垣曲黄河·历山风景区,山西,运城,111.965065,35.427658
5819,光村,,0.0,42,0.1,山西·运城,山西,运城,116.350403,39.963512
5820,辽阳一水云天温泉文化度假酒店,,0.0,4,50.0,辽宁·辽阳·弓长岭区,辽宁,辽阳,123.370583,41.123812
5821,丹东凤凰山,4A景区,0.72,42,125.0,辽宁·丹东·凤城市,辽宁,丹东,124.069104,40.429366
5822,丹东玄武湖游船,,0.0,81,57.0,辽宁·丹东·宽甸县,辽宁,丹东,124.735643,40.706659
5823,东湖醋园,4A景区,0.7,2,5.9,山西·太原·杏花岭区,山西,太原,112.548879,37.870590
5824,汉唐水汇温泉洗浴水乐园,,0.0,4,43.0,辽宁·鞍山,辽宁,鞍山,122.994329,41.108647
5825,太原3D艺术展怪屋,,0.0,46,35.0,山西·太原·迎泽区,山西,太原,112.548879,37.870590
5826,水上天商务会馆,,0.0,8,49.0,辽宁·沈阳·大东区,辽宁,沈阳,109.419273,24.310534
5827,金石缘公园,,0.0,98,90.0,辽宁·大连·金石滩国家地质公园,辽宁,大连,121.985886,39.075848
5828,竹溪源温泉,,0.0,46,49.0,辽宁·铁岭,辽宁,铁岭,123.726166,42.223769
5829,长影旧址博物馆,,0.0,72,50.0,吉林·长春·朝阳区,吉林,长春,125.323544,43.817071
5830,望天洞,3A景区,0.72,54,99.9,辽宁·本溪·桓仁县,辽宁,本溪,105.054100,26.719332
5831,星海湾跨海大桥,,0.0,30,50.0,辽宁·大连·西岗区,辽宁,大连,120.903603,29.504559
5832,大连现代博物馆,4A景区,0.7,68,155.0,辽宁·大连·沙河口区,辽宁,大连,121.586115,38.888483
5833,大连东泉假日温泉酒店,,0.0,96,198.0,辽宁·大连·瓦房店市,辽宁,大连,121.576380,38.983980
5834,云岭野山参风景区,,0.0,8,48.0,吉林·通化,吉林,通化,118.173157,40.762238
5835,露水河长白山狩猎场,,0.0,50,45.0,吉林·白山·抚松县,吉林,白山,128.004890,42.548560
5836,中信城洗浴会馆,,0.0,85,39.0,吉林·长春·南关区,吉林,长春,125.438240,43.804493
5837,中华傅山园,,0.0,55,0.1,山西·太原·尖草坪区,山西,太原,112.460999,38.009521
5838,寿阳龙栖湖休闲度假村,,0.0,83,58.0,山西·晋中·寿阳县,山西,晋中,112.752694,37.687024
5839,土堂净因寺景区,,0.0,83,2.7,山西·太原·尖草坪区,山西,太原,109.983467,29.308720
5840,罗睺寺,,0.0,110,48.0,山西·忻州·五台县,山西,忻州,112.734174,38.416663
5841,灵石崇宁堡度假村,,0.0,2,104.0,山西·晋中·灵石县,山西,晋中,111.870520,36.896230
5842,蒲津渡,,0.72,20,24.0,山西·运城·永济市,山西,运城,111.007528,35.026412
5843,鞍山千山,5A景区,0.9,136,36.0,辽宁·鞍山·千山区,辽宁,鞍山,123.141783,41.015864
5844,红海滩国家风景廊道,,0.0,550,105.0,辽宁·盘锦·大洼县,辽宁,盘锦,122.070714,41.119997
5845,芦芽山,4A景区,0.72,4,0.1,山西·忻州·宁武县,山西,忻州,111.933464,38.732143
5846,固关长城,,0.0,0,0.0,山西·阳泉·平定县,山西,阳泉,106.624451,34.956451
5847,鑫温娜汗蒸时代广场,,0.0,95,25.0,山西·太原,山西,太原,112.548879,37.870590
5848,日俄监狱旧址,4A景区,0.72,8,0.1,辽宁·大连·旅顺口区,辽宁,大连,99.484383,32.002121
5849,大连香洲旅游度假区,4A景区,0.0,34,67.0,辽宁·大连·瓦房店市,辽宁,大连,121.562154,39.471347
5850,北普陀山,4A景区,0.76,4,120.0,辽宁·锦州·太和区,辽宁,锦州,121.127003,41.095119
5851,贾家庄生态农业园,,0.7,71,0.1,山西·吕梁·汾阳市,山西,吕梁,117.011032,36.692047
5852,云水瑶汤泉,,0.0,6,90.0,辽宁·大连,辽宁,大连,121.614682,38.914003
5853,土林,,0.0,4,40.0,山西·大同·大同县,山西,大同,115.268372,31.381418
5854,汤岗子北苑温泉,,0.0,6,68.0,辽宁·鞍山·千山区,辽宁,鞍山,122.994329,41.108647
5855,大连自然博物馆,4A景区,0.7,64,0.1,辽宁·大连·沙河口区,辽宁,大连,121.561563,38.870382
5856,生命奥秘博物馆,3A景区,0.0,8,70.0,辽宁·大连·金石滩文化博览,辽宁,大连,121.175064,38.821602
5857,东北师范大学东北民族民俗博物馆,4A景区,0.0,20,40.0,吉林·长春,吉林,长春,104.712982,31.076670
5858,鸭绿江断桥,,0.7,204,28.0,辽宁·丹东·鸭绿江,辽宁,丹东,128.195587,41.415684
5859,旅顺开世温泉,,0.0,36,91.0,辽宁·大连·旅顺口区,辽宁,大连,121.614682,38.914003
5860,沈阳黑根蜡像馆,,0.0,30,39.8,辽宁·沈阳·龙之梦旅游度假中心,辽宁,沈阳,123.486070,41.806266
5861,军港公园,,0.0,70,169.0,辽宁·大连·旅顺口区,辽宁,大连,112.685219,28.392904
5862,长白山美人松雕塑公园,,0.0,6,728.0,吉林·延边·安图县,吉林,延边,127.282987,42.343208
5863,长白山万达水乐园,,0.0,84,0.1,吉林·白山·长白山万达国际度假区,吉林,白山,127.282987,42.343208
5864,长春凯撒森林温泉度假村,,0.0,63,68.0,吉林·长春·南关区,吉林,长春,125.450580,43.797730
5865,宇文山庄,,0.0,69,127.5,山西·太原·尖草坪区,山西,太原,112.509216,38.018013
5866,颐和尚景锶温泉,,0.0,4,88.0,山西·运城·芮城县,山西,运城,111.007528,35.026412
5867,云竹湖旅游度假区,,0.7,92,0.1,山西·晋中·榆社县,山西,晋中,112.819984,37.048729
5868,魏都水世界,,0.0,12,48.0,山西·大同·南郊区,山西,大同,113.300129,40.076762
5869,太行山实景剧,,0.0,54,280.0,山西·长治·长治县,山西,长治,120.158119,35.971642
5870,天脊山,4A景区,0.72,26,44.0,山西·长治·平顺县,山西,长治,113.116255,36.195386
5871,大连天门山国家森林公园,,0.0,30,50.0,辽宁·大连·庄河市,辽宁,大连,121.486246,38.907371
5872,桓仁枫林谷,,0.0,240,86.0,辽宁·本溪·桓仁县,辽宁,本溪,125.231398,41.125168
5873,王莽岭风景区,4A景区,0.82,32,72.0,山西·晋城·陵川县,山西,晋城,109.050507,34.055866
5874,大同乌龙峡生态旅游度假区,,0.0,0,0.0,山西·大同·大同县,山西,大同,113.835475,39.981094
5875,怀仁县金沙滩生态旅游区,,0.0,71,40.0,山西·朔州·怀仁县,山西,朔州,113.001381,39.779032
5876,本溪大峡谷(南芬大峡谷),,0.7,234,88.0,辽宁·本溪·南芬区,辽宁,本溪,123.753290,41.107676
5877,清风岭,3A景区,0.72,8,40.0,辽宁·朝阳·朝阳县,辽宁,朝阳,120.226494,41.162815
5878,辽沈战役纪念馆,4A景区,0.8400000000000001,76,120.0,辽宁·锦州·凌河区,辽宁,锦州,121.147758,41.130390
5879,人祖山,,0.7,12,30.0,山西·临汾·古县,山西,临汾,110.636269,36.263023
5880,沈阳红谷温泉,,0.0,16,45.0,辽宁·沈阳·苏家屯区,辽宁,沈阳,123.431474,41.805698
5881,梦回平遥,,0.0,4,258.0,山西·晋中,山西,晋中,112.752694,37.687024
5882,花溪沐温泉,,0.0,70,115.0,辽宁·本溪·本溪县,辽宁,本溪,106.664062,26.432688
5883,张作霖别墅景区,,0.0,53,450.0,辽宁·葫芦岛·兴城古城,辽宁,葫芦岛,87.161354,31.537609
5884,铁刹山,,0.74,34,50.0,辽宁·本溪·本溪县,辽宁,本溪,124.336723,41.295132
5885,东北虎园,,0.0,22,60.0,吉林·长春·南关区,吉林,长春,104.712982,31.076670
5886,歪脖老母,,0.0,66,47.0,辽宁·锦州·青岩寺,辽宁,锦州,121.127003,41.095119
5887,沈阳小韩村温泉,,0.0,4,39.6,辽宁·沈阳·于洪区,辽宁,沈阳,123.229252,42.000206
5888,龙之梦辛巴达欢乐城堡,,0.0,2,98.0,辽宁·沈阳·龙之梦旅游度假中心,辽宁,沈阳,104.145653,30.630775
5889,旅顺蝶恋花蝴蝶园,3A景区,0.0,36,79.0,辽宁·大连·旅顺口区,辽宁,大连,109.000595,34.280499
5890,郭峪村,,0.74,28,28.4,山西·晋城·阳城县,山西,晋城,112.577980,35.512119
5891,张鼓峰事件纪念馆,,0.0,6,123.0,吉林·延边·珲春市,吉林,延边,129.508946,42.891253
5892,长白山一山一蓝温泉,,0.0,89,108.0,吉林·延边·安图县,吉林,延边,127.282987,42.343208
5893,榆次明乐庄园,,0.0,63,0.1,山西·晋中·榆次区,山西,晋中,112.676631,37.579041
5894,壶山温泉,,0.0,80,58.0,山西·长治·黄崖洞,山西,长治,113.116255,36.195386
5895,东岳庙,,0.72,74,0.1,山西·运城·万荣县,山西,运城,120.169708,32.498768
5896,红豆峡,,0.72,10,0.1,山西·长治·壶关县,山西,长治,113.116255,36.195386
5897,贾家庄文化生态旅游景区,,0.0,4,18.0,山西·吕梁·汾阳市,山西,吕梁,117.011032,36.692047
5898,青龙古镇,,0.7,52,0.1,山西·太原·阳曲县,山西,太原,118.947033,40.406548
5899,海棠山,4A景区,1.0,36,40.0,辽宁·阜新·阜蒙县,辽宁,阜新,121.670323,42.021619
5900,老虎滩海洋公园,5A景区,0.9,648,50.0,辽宁·大连·中山区,辽宁,大连,122.874702,39.062851
5901,八路军文化园,,0.0,89,71.6,山西·长治·武乡县,山西,长治,113.116255,36.195386
5902,卦山,4A景区,0.74,0,0.0,山西·吕梁·交城县,山西,吕梁,116.544037,28.707417
5903,凤凰谷云上天桥,,0.0,65,58.0,山西·运城·盐湖区,山西,运城,111.007528,35.026412
5904,抚顺热高乐园温泉养生世界,,0.0,26,90.0,辽宁·抚顺·望花区,辽宁,抚顺,123.729309,41.887137
5905,北票大黑山国家森林公园,,0.0,14,80.0,辽宁·朝阳·北票市,辽宁,朝阳,120.497371,41.985205
5906,御景山温泉,,0.0,62,87.0,辽宁·营口·盖州市,辽宁,营口,122.235417,40.667012
5907,九女仙湖,,0.0,10,60.0,山西·晋城·阳城县,山西,晋城,112.851831,35.490701
5908,辽宁赛马温洞景区,,0.0,36,70.0,辽宁·丹东,辽宁,丹东,123.429440,41.835441
5909,灵空山,,0.72,39,0.1,山西·长治·沁源县,山西,长治,112.088409,36.592979
5910,鞍山御汤泉欢乐水世界,,0.0,12,128.0,辽宁·鞍山·千山区,辽宁,鞍山,122.912350,41.028600
5911,觉华岛,3A景区,1.0,86,198.0,辽宁·葫芦岛·兴城市,辽宁,葫芦岛,120.836932,40.711052
5912,大连金石滩金石广场,,0.0,85,46.0,辽宁·大连,辽宁,大连,121.999422,39.080113
5913,长白山北景区,,0.86,112,80.0,吉林·延边·长白山,吉林,延边,127.282987,42.343208
5914,朝阳千佛洞旅游区,3A景区,0.0,4,23.0,辽宁·朝阳·朝阳县,辽宁,朝阳,120.471504,41.585133
5915,黄渤海分界线,,0.0,8,178.0,辽宁·大连·旅顺口区,辽宁,大连,121.614682,38.914003
5916,大连将军石温泉酒店,,0.0,64,118.0,辽宁·大连·瓦房店市,辽宁,大连,121.742671,39.910153
5917,丹东五龙背龙苑温泉假日酒店,,0.0,35,35.0,辽宁·丹东·振安区,辽宁,丹东,124.281997,40.250596
5918,大同华严寺,4A景区,0.72,76,60.0,山西·大同·城区,山西,大同,113.295084,40.092573
5919,鸡冠山国家森林公园,4A景区,0.7,35,50.0,吉林·通化·梅河口市,吉林,通化,125.939697,41.728401
5920,克难坡,,0.72,2,0.1,山西·临汾·吉县,山西,临汾,111.518976,36.088005
5921,殊像寺,,0.0,4,108.0,山西·忻州·五台山,山西,忻州,117.927048,41.014130
5922,菩萨顶,,0.0,67,0.1,山西·忻州·五台山,山西,忻州,121.389664,36.782974
5923,台骀山滑世界,,0.0,74,4.4,山西·太原·迎泽区,山西,太原,112.548879,37.870590
5924,黛螺顶,,0.0,79,135.0,山西·忻州·五台山,山西,忻州,112.734174,38.416663
5925,云丘山旅游风景区,4A景区,0.0,26,90.0,山西·临汾,山西,临汾,111.518976,36.088005
5926,金石滩旅游度假区,5A景区,0.92,100,46.0,辽宁·大连·金州区,辽宁,大连,121.981750,39.087376
5927,沈阳世博园,5A景区,0.7,714,45.0,辽宁·沈阳·东陵区,辽宁,沈阳,123.649272,41.862464
5928,石膏山,,0.7,74,0.1,山西·晋中·灵石县,山西,晋中,103.578499,29.799698
5929,皇姑幔,4A景区,0.7,0,0.0,山西·运城·垣曲黄河·历山风景区,山西,运城,123.383786,41.820536
5930,孝河游乐园,,0.0,95,68.0,山西·吕梁·孝义,山西,吕梁,111.802101,37.119057
5931,辽中花溪地温泉生态乐园,,0.0,34,45.0,辽宁·沈阳,辽宁,沈阳,122.765409,41.516827
5932,朝阳化石谷,,0.0,8,39.8,辽宁·朝阳·龙城区,辽宁,朝阳,120.410490,41.592810
5933,九门口长城,4A景区,0.92,79,140.0,辽宁·葫芦岛·绥中县,辽宁,葫芦岛,114.743637,38.108730
5934,仙堂山,,0.72,2,60.0,山西·长治·襄垣县,山西,长治,113.116255,36.195386
5935,盘锦大鸿图沐浴源,,0.0,8,16.0,辽宁·盘锦·兴隆台区,辽宁,盘锦,122.070714,41.119997
5936,洪洞明代监狱,,0.7,57,38.0,山西·临汾·洪洞县,山西,临汾,111.674494,36.254025
5937,沈阳北汤温泉,,0.0,10,46.0,辽宁·沈阳·沈北新区,辽宁,沈阳,123.551426,42.048649
5938,朝阳槐树洞,,0.0,64,24.0,辽宁·朝阳·朝阳县,辽宁,朝阳,120.360130,41.379333
5939,大东北二人转剧院,,0.0,66,50.0,辽宁·沈阳·大东区,辽宁,沈阳,123.431474,41.805698
5940,国信南山温泉,,0.0,16,158.01,吉林·长春·双阳区,吉林,长春,113.926325,22.523781
5941,葫芦山庄,4A景区,0.76,62,0.1,辽宁·葫芦岛·龙港区,辽宁,葫芦岛,120.836932,40.711052
5942,大连金石唐风温泉会馆,,0.0,20,120.0,辽宁·大连·金州区,辽宁,大连,121.960077,39.060880
5943,祥和度假庄园,,0.0,44,19.0,辽宁·鞍山·千山区,辽宁,鞍山,100.224182,26.890083
5944,白玉山,4A景区,0.74,60,0.1,辽宁·大连·旅顺口区,辽宁,大连,121.614682,38.914003
5945,晋国博物馆,,0.0,6,48.0,山西·临汾·曲沃县,山西,临汾,111.568893,35.734798
5946,桃花山,,0.7,96,25.0,山西·大同·灵丘县,山西,大同,118.562411,31.496679
5947,塔院寺,,0.76,77,108.0,山西·忻州·五台山,山西,忻州,98.918365,39.963699
5948,晋中莲花岩,,0.0,96,0.1,山西·晋中·左权县,山西,晋中,113.372158,36.896736
5949,司徒小镇,,0.0,22,0.1,山西·晋城,山西,晋城,119.486282,32.002956
5950,华北奕丰生态园,,0.0,78,20.0,山西·阳泉·盂县,山西,阳泉,119.149887,32.327209
5951,广胜寺,,0.82,18,44.9,山西·临汾·洪洞县,山西,临汾,117.811012,30.549685
5952,灵山寺,3A景区,0.7,26,40.0,辽宁·葫芦岛·连山区,辽宁,葫芦岛,120.836932,40.711052
5953,和睦国家森林公园,4A景区,0.0,22,40.0,辽宁·抚顺·新宾县,辽宁,抚顺,120.123650,30.309017
5954,永乐宫,4A景区,0.94,4,0.1,山西·运城·芮城县,山西,运城,111.007528,35.026412
5955,开元铁牛,,0.72,0,0.0,山西·运城·永济市,山西,运城,118.352943,25.016951
5956,华尧威尼斯水世界,,0.0,39,78.0,山西·临汾·尧都区,山西,临汾,111.518976,36.088005
5957,青岩寺,,1.0,6,47.0,辽宁·锦州·北镇市,辽宁,锦州,121.633041,41.467010
5958,安波鸿缘温泉山庄,,0.0,4,98.0,辽宁·大连·普兰店市,辽宁,大连,121.614682,38.914003
5959,熊岳植物园,,0.0,2,107.0,辽宁·营口·鲅鱼圈区,辽宁,营口,122.037636,40.063332
5960,孔祥熙宅院,,0.7,43,0.1,山西·晋中·太谷县,山西,晋中,112.752694,37.687024
5961,乐水匯,,0.0,6,25.0,辽宁·盘锦·兴隆台区,辽宁,盘锦,122.070714,41.119997
5962,山西博物院,,0.7,77,490.0,山西·太原·迎泽区,山西,太原,112.531478,37.865207
5963,枫香谷温泉度假酒店,,0.0,18,118.0,辽宁·本溪·本溪县,辽宁,本溪,108.318306,27.476202
5964,九一八历史博物馆,4A景区,0.8,2,4.0,辽宁·沈阳·大东区,辽宁,沈阳,123.467888,41.836670
5965,盛京驿站,,0.0,72,0.1,辽宁·沈阳,辽宁,沈阳,123.431474,41.805698
5966,龙湾国家森林公园,4A景区,0.74,16,0.1,吉林·通化·辉南县,吉林,通化,120.827465,27.910172
5967,沈阳清河半岛温泉度假酒店,,0.0,480,159.0,辽宁·沈阳·沈北新区,辽宁,沈阳,123.432037,41.936741
5968,格林天沐温泉,,0.0,8,54.0,辽宁·沈阳·新民市,辽宁,沈阳,123.431474,41.805698
5969,天籁谷温泉,,0.0,4,57.0,辽宁·鞍山·腾鳌特区,辽宁,鞍山,122.994329,41.108647
5970,大连世界博览广场,,0.0,32,78.0,辽宁·大连,辽宁,大连,121.591787,38.885264
5971,解州关帝庙,4A景区,0.82,118,52.5,山西·运城·盐湖区,山西,运城,110.847984,34.909325
5972,双塔寺,,0.72,2,6.0,山西·太原·迎泽区,山西,太原,112.548879,37.870590
5973,迎泽公园,,0.8,73,0.1,山西·太原·迎泽区,山西,太原,112.561087,37.853832
5974,太原波斯湾汤泉,,0.0,97,29.0,山西·太原·万柏林区,山西,太原,112.548879,37.870590
5975,悦澜渡温泉水之乐园,,0.0,6,19.0,山西·太原·小店区,山西,太原,112.548879,37.870590
5976,巴克创奇梦工场,,0.0,90,188.0,山西·太原·小店区,山西,太原,112.548879,37.870590
5977,汾酒文化景区,4A景区,0.7,26,39.8,山西·吕梁·汾阳市,山西,吕梁,111.144319,37.518314
5978,沈阳故宫,4A景区,0.7,240,58.0,辽宁·沈阳·沈河区,辽宁,沈阳,123.455601,41.798458
5979,本溪水洞,5A景区,1.0,470,94.0,辽宁·本溪·本溪县,辽宁,本溪,123.766485,41.294175
5980,普救寺,4A景区,1.0,6,55.0,山西·运城·永济市,山西,运城,110.333740,34.843822
5981,猕猴源,4A景区,0.0,0,0.0,山西·运城·垣曲黄河·历山风景区,山西,运城,111.007528,35.026412
5982,炫彩城瑞儿水上乐园,,0.0,65,113.0,山西·太原·小店区,山西,太原,112.548879,37.870590
5983,营口思拉堡温泉小镇,,0.0,28,65.0,辽宁·营口·盖州市,辽宁,营口,122.247952,40.243760
5984,营口熊岳天沐温泉,,0.0,68,105.0,辽宁·营口·鲅鱼圈区,辽宁,营口,122.165410,40.163887
5985,步云山温泉,,0.72,39,65.0,辽宁·大连·庄河市,辽宁,大连,121.614682,38.914003
5986,五爷庙,,0.0,4,48.0,山西·忻州·五台山,山西,忻州,114.862282,34.846573
5987,鞍山卓阅清水湾温泉度假酒店,,0.0,6,70.0,辽宁·鞍山,辽宁,鞍山,123.131900,41.065250
5988,司马光祠,,0.0,91,0.1,山西·运城·夏县,山西,运城,113.922478,25.471140
5989,有轨电车,,0.0,64,155.0,辽宁·大连·沙河口区,辽宁,大连,121.614682,38.914003
5990,爱新觉罗皇家博物院,4A景区,0.0,90,47.0,辽宁·沈阳·法库县,辽宁,沈阳,123.431474,41.805698
5991,宝地斯帕温泉度假区,,0.0,44,88.0,辽宁·阜新·阜蒙县,辽宁,阜新,114.003799,24.990654
5992,沈阳方特欢乐世界,,0.0,242,180.0,辽宁·沈阳·沈北新区,辽宁,沈阳,123.418911,41.963814
5993,老铁山温泉,,0.0,26,86.0,辽宁·大连·旅顺口区,辽宁,大连,114.880116,30.222248
5994,云盘谷漂流（原优圣美地漂流）,,0.0,92,38.0,辽宁·大连·庄河市,辽宁,大连,121.614682,38.914003
5995,常家庄园,4A景区,0.76,24,76.0,山西·晋中·榆次区,山西,晋中,112.637390,37.542053
5996,太山龙泉寺,,0.7,31,0.1,山西·太原·晋源区,山西,太原,112.548879,37.870590
5997,芳草园温泉,,0.0,2,18.0,山西·忻州·原平市,山西,忻州,112.734174,38.416663
5998,柳隐山大峡谷风景区,,0.0,46,15.0,山西·运城·永济市,山西,运城,111.007528,35.026412
5999,瞳怡-梦幻城,,0.0,6,45.0,山西·太原·迎泽区,山西,太原,112.548879,37.870590
6000,翠枫山,4A景区,0.72,47,0.1,山西·阳泉·郊区,山西,阳泉,103.193069,29.822964
6001,张壁古堡,,0.74,36,50.0,山西·晋中·介休市,山西,晋中,111.973038,36.961643
6002,天女山森林公园,,0.0,18,45.0,辽宁·抚顺·抚顺县,辽宁,抚顺,123.957208,41.880872
6003,本溪龙道沟,,0.0,102,45.0,辽宁·本溪·本溪县,辽宁,本溪,124.384363,41.206828
6004,永济五老峰,4A景区,0.76,2,0.1,山西·运城·永济市,山西,运城,110.593905,34.827310
6005,垣曲黄河·历山风景区,4A景区,0.0,0,0.0,山西·运城·垣曲县,山西,运城,112.013576,35.335836
6006,湿地公园快乐大本营,,0.0,74,120.0,山西·晋中·介休市,山西,晋中,120.273376,31.464769
6007,大石湖,,0.72,144,52.0,辽宁·本溪·本溪县,辽宁,本溪,123.886314,41.375408
6008,稻梦空间,,0.0,112,45.0,辽宁·沈阳·沈北新区,辽宁,沈阳,123.431474,41.805698
6009,紫云寺,,0.0,55,0.1,山西·运城·绛县,山西,运城,104.599976,35.771683
6010,迪尔王国,,0.0,4,128.0,辽宁·朝阳·双塔区,辽宁,朝阳,120.471504,41.585133
6011,刘胡兰纪念馆,,0.74,68,0.1,山西·吕梁·文水县,山西,吕梁,119.414787,32.456913
6012,抚顺热高乐园海底两万里,,0.0,8,100.0,辽宁·抚顺·望花区,辽宁,抚顺,123.742990,41.887200
6013,东方华地城,,0.0,10,168.0,辽宁·锦州·凌海市,辽宁,锦州,121.127003,41.095119
6014,平遥古城,5A景区,1.0,3773,125.0,山西·晋中·平遥县,山西,晋中,112.174871,37.204593
6015,华门,4A景区,0.0,18,37.9,山西·临汾·尧都区,山西,临汾,118.253799,31.163374
6016,晋华宫煤矿,,0.7,75,0.1,山西·大同·大同县,山西,大同,113.164070,40.102016
6017,祁寯藻故里,,0.0,81,31.0,山西·晋中·寿阳县,山西,晋中,113.067665,37.938648
6018,五凤楼,,0.0,36,18.0,山西·长治·长治县,山西,长治,125.113052,41.606831
6019,红岩岭自然风景区,,0.0,20,68.0,山西·阳泉·平定县,山西,阳泉,103.190041,29.986658
6020,玉安生态度假岛,,0.0,53,60.0,山西·大同·阳高县,山西,大同,113.300129,40.076762
6021,沐清汇汤泉,,0.0,12,39.0,山西·太原·万柏林区,山西,太原,112.548879,37.870590
6022,筐子沟风景区,,0.0,86,70.0,辽宁·抚顺·清原县,辽宁,抚顺,124.786072,42.145687
6023,大梨树生态旅游区,4A景区,0.0,44,65.0,辽宁·丹东·凤城市,辽宁,丹东,124.354706,40.000499
6024,中国死海运城盐湖,4A景区,0.78,2,188.0,山西·运城·盐湖区,山西,运城,111.004955,34.984274
6025,仙洞沟风景名胜区,,0.0,0,0.0,山西·临汾·尧都区,山西,临汾,116.954620,24.550646
6026,平遥旅行跟拍,,0.0,51,383.0,山西·晋中,山西,晋中,112.182200,37.180500
6027,大连铭湖国际温泉滑雪度假区,4A景区,0.0,4,118.0,辽宁·大连·瓦房店市,辽宁,大连,121.803805,39.503304
6028,怪坡,4A景区,0.74,10,35.0,辽宁·沈阳·沈北新区,辽宁,沈阳,123.431474,41.805698
6029,八路军太行纪念馆,4A景区,0.76,62,0.1,山西·长治·武乡县,山西,长治,113.116255,36.195386
6030,太阴寺,,0.7,73,0.1,山西·运城·绛县,山西,运城,105.436951,29.345118
